"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","OwnerId","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__Approver__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c","sbaa__SubmittedUser__c"
13e0e3f3-72d5-4009-8a95-ef151926df13,dbffefbe-be30-46c2-b5d3-22aeb57b8597,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Dynabox - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
13e7be5c-97f1-450f-92d7-98428cd78858,bb6c8b4b-f669-43ca-8755-8e5c9a9484f8,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Voolia - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
13fdd854-24d4-4aa2-8d74-784ae73e785a,5e65df79-aea9-4891-8d94-7899f6400005,100082.0,2022-05-17,"#N/A","#N/A",Pipeline,"#N/A",Jaxworks - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
14259146-cc46-4519-91ab-1254641e00b2,5fe54cf3-ac87-42ba-bb56-29a902960c5b,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Kazu - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
14457612-5276-4d64-b8e4-a671ef5fb831,aeb983d0-54fb-4635-b54b-364ec76f27e3,29995.0,2021-12-13,6e5b617a-77fb-47ba-b297-f20d0b853959,"#N/A",Closed,"#N/A",Dynazzy - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
145aa2c0-fdd3-439c-a394-1a5270ec7275,ba147b21-092b-43a5-8222-5f9a93542303,34350.0,2022-05-01,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
15770149-802e-48ce-abdf-07b4c1cbc833,5b4a16a2-b375-449f-851f-def97a92a957,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Mybuzz - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
158bcece-9fb6-49d1-b5eb-5d37c43d5abe,507270d3-7302-4950-8d41-905edeb0963f,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Twinder - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
15d5328e-3d96-4d70-8a23-93226e94da98,1469ac27-ecfa-4e2d-ba22-b356b4c6cc57,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
164921cf-2ac2-400d-99b0-bdb4e2d3c3f4,aad22831-2b42-494e-8ad3-ee13d0306426,72395.0,2020-05-29,"#N/A","#N/A",Closed,"#N/A",Talane - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
16c28be2-c76b-4e6b-8898-afcfd9f11fdc,507270d3-7302-4950-8d41-905edeb0963f,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Twinder - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
173c0f8b-0e1c-4604-a23c-c04f819144fc,c3021698-8d97-47ee-a6ba-954d86397e04,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Gabtype - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
176f4a45-0cf3-43a5-a44b-d90795e8de0b,13816734-3b3e-4d47-9fff-87c92016ac69,34995.0,2022-03-07,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
17f8188d-ff13-479e-b0d8-f0a8a4c64d05,7a84610e-3b51-4b46-8eb8-a9a8a314ae67,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Livefish - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
191e0fab-e087-4cdc-b845-c74ca185dda1,e3f3fd57-0b0e-414b-bc2b-bccce926853e,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Kwideo - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1920574c-cbe3-42ac-bf56-f7d38ef6a491,decd0e95-02ea-4cc4-a5a6-b2a14c18ebe3,99835.0,2022-05-01,"#N/A","#N/A",Pipeline,"#N/A",Twitterwire - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1993de3f-3c9d-4b75-a840-55080e29ee76,0dc1ca5a-4db1-4b3d-bc6a-983165c8c052,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Topicshots - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
19d46393-ee64-4ca0-8006-9d143aa168d2,95377b4a-5cb9-4751-8a8c-8b921e562c85,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Gabcube - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1a092de7-9c86-4df2-815b-dfa1e0a5c46e,8fc5e79f-f26e-4198-aaa7-05c516568035,34995.0,2022-02-06,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1a45be84-5ecf-4bea-a4bc-20d0b8aa38bc,b9be5a78-6d0a-4fdb-9785-b8c63409792d,22975.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Divavu - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1a4b334a-1618-4118-854b-676e885a6bc3,ae2887dd-8d5b-4de5-9624-8eb00c652fbe,34995.0,2022-05-05,"#N/A","#N/A",Pipeline,"#N/A",Shuffletag - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1aab00e5-2873-4dc6-9398-4e0c5cae71cf,9a514241-093d-4f35-ae33-0849e178c58f,52495.0,2022-02-23,9db01883-82b8-4c0f-920d-aaf88b077671,"#N/A",Pipeline,"#N/A",Realfire - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1b1ba1f1-3c3f-437b-8239-3ee9a8f31286,4313d363-fa5a-44d5-b41c-b784b8ddaa17,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1b784821-26d4-4f1d-aa3a-fb92d368e85e,bdb409c8-5765-465c-aa0c-9444ddfa87b2,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Quimm - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1c4c21ed-e1d0-42c7-b752-01f5d2639865,673cb47c-9a3d-4ad2-a293-539d229b17a5,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1cc2f15a-614e-4007-bb86-e7e302c39b38,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1cd8e74d-adeb-4e5c-8ca9-c4595111192d,2e62f552-4ce4-4ae4-aab2-b5926e0a2c8c,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Buzzbean - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1ce40a15-dea8-457f-8e00-649c3edaccdf,5b4a16a2-b375-449f-851f-def97a92a957,20550.0,2022-04-26,"#N/A","#N/A",Pipeline,"#N/A",Mybuzz - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1ce695bd-aab6-475b-b6a2-3e0b3ede51f0,673cb47c-9a3d-4ad2-a293-539d229b17a5,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1d01992e-52bb-48f9-98ee-2d095068fc47,8f7a8a3c-c055-4d78-86fd-60e772c96256,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Thoughtstorm - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1d20c78f-c9ba-4d72-93e8-8e5f10ab3f2f,aad22831-2b42-494e-8ad3-ee13d0306426,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Talane - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1d7c5369-4fbe-41a6-a9c4-63af8533dee1,aeb983d0-54fb-4635-b54b-364ec76f27e3,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Dynazzy - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1da6354d-7e35-4b12-b97c-8b1a4a811a29,09ced840-88a2-4a84-b8a0-33d07b5b6e80,72395.0,2020-04-25,"#N/A","#N/A",Closed,"#N/A",Eidelr-Ashpool - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1e127411-3244-4a59-814b-d986fce45d79,32eb206c-2c84-47bb-8e80-1f8212b587a3,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Omba - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1e7cd2f6-0731-4a57-96ef-20201f2ce9a7,e709cb76-9b71-41b5-8a7a-65dc30ee1823,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Skaboo - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1edfdbb8-3005-47cf-a51d-9115ca3bea4d,b33a5c64-743c-47be-b05e-a52dab7c9eac,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Rhynyx - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1ee38d0e-cc82-4e64-bb8d-a512ccfcc93f,06c7f8c5-4a64-4947-b529-626dbfc36acb,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Uidoo - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1f3e39a2-7055-4d76-96eb-91b2b52524f3,821423ca-a385-4896-9ddc-4ce3460ff8a8,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Oodoo - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
1fbee3dd-8bcc-48cd-a035-0da6873f8414,e709cb76-9b71-41b5-8a7a-65dc30ee1823,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Skaboo - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
214ba94e-bce8-4394-a810-4b1eaacc3f3a,2cdce43c-f8eb-47ea-a830-f2f6f5ad5813,11550.0,2022-03-11,"#N/A","#N/A",Pipeline,"#N/A",Kayveo - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
21a601a8-2f84-48b5-8b6c-d152c9730ffb,7da5c15d-6f21-4b3a-82ef-56d470b4448c,69095.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Blognation - SOW 1,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2216adfe-298a-4cd3-a534-be1b7f26d8cf,fe1971fe-f8ac-450b-a26d-20864d41349a,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Kamba - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
223d4ebd-6ce8-40d5-9d01-5350226fe2b8,aad22831-2b42-494e-8ad3-ee13d0306426,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Talane - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
226034df-14e8-4c54-8713-7229bdbffd50,9a1832cc-33a5-429a-a7ed-982ed965940c,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Jazzy - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
228755cf-bca3-4741-a514-ec031d13d8ef,4e4f864e-ef19-41ed-83f4-598b64e7e818,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Topicware - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
22a77d8a-30de-4df5-b047-ff8788114082,a4addccc-4809-4159-bca1-6edc4b2e7b4c,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Yakitrit-Germain Hospital - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2322d179-84b2-483b-bff2-8e9bb2542fee,24c16df4-9b69-40de-a785-5fad45c71ed9,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Yodel - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
23c7b597-1248-4f1b-9f37-a5862a8829a8,56bf5373-c7db-4375-9a9c-552a17a24867,18350.0,2022-04-26,"#N/A","#N/A",Pipeline,"#N/A",Myworks - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
23de84f0-f2f7-47eb-a2a8-ef0fd9f660a4,03ddb60d-f4fe-4b74-a093-1ef422804f18,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Skinte - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
24030cf3-c01f-498f-9acb-8cb5671045d6,73425b15-faaf-4202-aec0-b64571dd523b,72395.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - SOW 3,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
24c8c613-59bc-4ead-b952-47df65e3c4f3,0e1200fd-ebe0-4ddf-a6ac-0b932e5ca923,74395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Quire - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2501990c-0a98-4c97-9cce-e1ff285ba6d7,0dc1ca5a-4db1-4b3d-bc6a-983165c8c052,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Topicshots - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2533e12a-45d3-4ff8-82d5-c0f10f38bd7f,ba1218df-4221-4426-b663-474dbe1dc0c5,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Babblestorm - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
26124298-74df-40d9-bf1b-b156b94a905b,1469ac27-ecfa-4e2d-ba22-b356b4c6cc57,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Oloo - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
26f2ed83-59dc-46bf-8a9e-56633e2e29c1,cc6058f1-49a7-40d6-9bae-06cc7933c026,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
27279e2b-eb3e-4242-bcdc-7bcac04b026d,b9be5a78-6d0a-4fdb-9785-b8c63409792d,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Divavu - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
277dddef-3123-4a1f-abcc-4e34f127e054,13816734-3b3e-4d47-9fff-87c92016ac69,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
27c5f784-896f-402b-bb2f-f74bc7a5099b,290a3628-f7c8-4c17-a72f-6bf104afbb62,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Dabfeed - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
28bb862c-ea50-46e9-9762-00aad8f2d12f,22d31585-f832-4e20-97d6-c6c9789a3fa4,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Browsedrive - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
298278e9-4a99-412f-b201-0665ea0baecd,c3021698-8d97-47ee-a6ba-954d86397e04,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Gabtype - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
29ae2412-c410-4b35-a78b-ed5504841959,1069bb07-914a-4cde-ac01-d1e597c7c21f,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Mynte - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
29eb05fd-a26d-4b70-9341-c68aff223676,7da5c15d-6f21-4b3a-82ef-56d470b4448c,0.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Blognation - SOW 2,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2a3c5d2c-5952-4630-8cbc-da62c4338586,6fbc2fe5-8ced-438e-aec3-2ba7cca7565b,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Quinu - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2a7fde54-2562-4529-b56a-21d5603215dd,e04c889d-030c-460b-a3a7-100eab77c45e,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Zoomcast - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2aa65271-02b6-4aab-9ecc-6011952dd0a1,adfab389-fd01-4db1-9258-0c5232f8792a,34995.0,2022-02-25,0d4dcba1-1adf-4251-b5bf-14e10d6950a9,"#N/A",Pipeline,"#N/A",Meevee - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2acb6dcb-ce25-47a3-9ab8-8be6e45f4cdc,da527500-48a8-4bf1-89b8-46b6868c767c,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Voolith - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
2b2f90e8-c868-42ba-9b6b-6598e900d91b,99d912bf-1555-48fc-aa0c-bb29f33ac04e,72395.0,2020-10-28,"#N/A","#N/A",Closed,"#N/A",Yakidoo - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
